State Code,State Name,Bizom ERP ID,Material Number,Material Description,MRP(ZPR1-933),Disc1(ZZDP-761) Per%,Disc1(ZZDP-762) Per%,Disc2(ZZPD-761) Per%,Disc2(ZZPD-762) Per%,Disc4(ZQDI-761) Per%,Disc4(ZQDI-762) Per%,Distributor Landing,Disc3(ZPCD-946) %, discount 1,After first dicount value, 2 discount,after 2 discount,CD,after CD discount
33,Chhattisgarh,,SWSBTLUB0000100,SWR LUBRICANT PLASTIC BOTTLE 100 GM,33,0,53.13,0,0,0,0,15.47,1.5,17.5329,15.47,0,15.47,0.2320065,15.24
33,Chhattisgarh,,SWSBTLUB0000250,SWR LUBRICANT PLASTIC BOTTLE 250 GM,70,0,53.13,0,0,0,0,32.81,1.5,37.191,32.81,0,32.81,0.492135,32.32
33,Chhattisgarh,,SWSBTLUB0000500,SWR LUBRICANT PLASTIC BOTTLE 500 GM,122,0,53.13,0,0,0,0,57.18,1.5,64.8186,57.18,0,57.18,0.857721,56.32
33,Chhattisgarh,,SWSBTREG0000050,SWR SOLVENT REGULAR COEX BOTTLE 50 ML,45,0,53.13,0,0,0,0,21.09,1.5,23.9085,21.09,0,21.09,0.3163725,20.78
33,Chhattisgarh,,SWSBTREG0000100,SWR SOLVENT REGULAR COEX BOTTLE 100 ML,115,0,53.13,0,0,0,0,53.9,1.5,61.0995,53.9,0,53.9,0.8085075,53.09
33,Chhattisgarh,,SWSBTREG0000250,SWR SOLVENT REGULAR COEX BOTTLE 250 ML,204,0,53.13,0,0,0,0,95.61,1.5,108.3852,95.61,0,95.61,1.434222,94.18
33,Chhattisgarh,,SWSTNREG0000500,SWR SOLVENT REGULAR TIN 500 ML,345,0,53.13,0,0,0,0,161.7,1.5,183.2985,161.7,0,161.7,2.4255225,159.28
33,Chhattisgarh,,SWSTNREG0001000,SWR SOLVENT REGULAR TIN 1000 ML,587,0,53.13,0,0,0,0,275.13,1.5,311.8731,275.13,0,275.13,4.1269035,271
33,Chhattisgarh,,UPF00BV00000015,"UPVC BALL VALVE VALVE 1.5cm(0.5"")",154,0,57.17,0,0,0,0,65.96,1.5,88.0418,65.96,0,65.96,0.989373,64.97
33,Chhattisgarh,,UPF00BV00000020,"UPVC BALL VALVE VALVE 2cm(0.75"")",206,0,57.17,0,0,0,0,88.23,1.5,117.7702,88.23,0,88.23,1.323447,86.91
33,Chhattisgarh,,UPF00BV00000025,"UPVC BALL VALVE VALVE 2.5cm(1"")",358,0,57.17,0,0,0,0,153.33,1.5,204.6686,153.33,0,153.33,2.299971,151.03
33,Chhattisgarh,,UPF00BV00000032,"UPVC BALL VALVE VALVE 3.2cm(1.25"")",462,0,57.17,0,0,0,0,197.87,1.5,264.1254,197.87,0,197.87,2.968119,194.91
33,Chhattisgarh,,UPF00BV00000040,"UPVC BALL VALVE VALVE 4cm(1.5"")",693,0,57.17,0,0,0,0,296.81,1.5,396.1881,296.81,0,296.81,4.4521785,292.36
33,Chhattisgarh,,UPF00BV00000050,"UPVC BALL VALVE VALVE 5cm(2"")","1,059.00",0,57.17,0,0,0,0,453.57,1.5,605.4303,453.57,0,453.57,6.8035455,446.77
33,Chhattisgarh,,UPF00CVRLNQT020,UPVC CON. VALVE ROUND LONG NECK QT 2cm,"1,515.00",0,57.17,0,0,0,0,648.87,1.5,866.1255,648.87,0,648.87,9.7331175,639.14
33,Chhattisgarh,,UPF00CVRLNQT025,UPVC CON. VALVE ROUND LONG NECK QT 2.5cm,"1,685.00",0,57.17,0,0,0,0,721.69,1.5,963.3145,721.69,0,721.69,10.8252825,710.86
33,Chhattisgarh,,UPF00CVRSNQT020,UPVC CON. VALVE ROUND SHORT NECK QT 2cm,"1,278.00",0,57.17,0,0,0,0,547.37,1.5,730.6326,547.37,0,547.37,8.210511,539.16
33,Chhattisgarh,,UPF00CVRSNQT025,UPVC CON. VALVE ROUND SHORT QT 2.5cm,"1,494.00",0,57.17,0,0,0,0,639.88,1.5,854.1198,639.88,0,639.88,9.598203,630.28
33,Chhattisgarh,,UPF00CVTLNQT020,UPVC CON. VALVE TRI. LONG NECK QT 2cm,"1,515.00",0,57.17,0,0,0,0,648.87,1.5,866.1255,648.87,0,648.87,9.7331175,639.14
33,Chhattisgarh,,UPF00CVTLNQT025,UPVC CON. VALVE TRI. LONG NECK QT 2.5cm,"1,685.00",0,57.17,0,0,0,0,721.69,1.5,963.3145,721.69,0,721.69,10.8252825,710.86
33,Chhattisgarh,,UPF00CVTSNFT020,UPVC CON. VALVE TRI. SHORT NECK FT 2cm,"1,311.00",0,57.17,0,0,0,0,561.5,1.5,749.4987,561.5,0,561.5,8.4225195,553.08
33,Chhattisgarh,,UPF00CVTSNQT020,UPVC CON. VALVE TRI. SHORT NECK QT 2cm,"1,278.00",0,57.17,0,0,0,0,547.37,1.5,730.6326,547.37,0,547.37,8.210511,539.16
33,Chhattisgarh,,UPF00NC00000015,"UPVC NAIL CLAMP 1.5cm(0.5"")",10,0,57.17,0,0,0,0,4.28,1.5,5.717,4.28,0,4.28,0.064245,4.22
33,Chhattisgarh,,UPF00NC00000020,"UPVC NAIL CLAMP 2cm(0.75"")",12,0,57.17,0,0,0,0,5.14,1.5,6.8604,5.14,0,5.14,0.077094,5.06
33,Chhattisgarh,,UPF00NC00000025,"UPVC NAIL CLAMP 2.5cm(1"")",14,0,57.17,0,0,0,0,6,1.5,8.0038,6,0,6,0.089943,5.91
33,Chhattisgarh,,UPF00NC00000032,"UPVC NAIL CLAMP 3.2cm(1.25"")",16,0,57.17,0,0,0,0,6.85,1.5,9.1472,6.85,0,6.85,0.102792,6.75
33,Chhattisgarh,,UPF00NC00000040,"UPVC NAIL CLAMP 4cm(1.5"")",18,0,57.17,0,0,0,0,7.71,1.5,10.2906,7.71,0,7.71,0.115641,7.59
33,Chhattisgarh,,UPF00NC00000050,"UPVC NAIL CLAMP 5cm(2"")",20,0,57.17,0,0,0,0,8.57,1.5,11.434,8.57,0,8.57,0.12849,8.44
33,Chhattisgarh,,UPF00NRV0000020,UPVC NON RETURNABLE VALVE VALVE 2cm,294,0,57.17,0,0,0,0,125.92,1.5,168.0798,125.92,0,125.92,1.888803,124.03
33,Chhattisgarh,,UPF00NRV0000025,UPVC NON RETURNABLE VALVE VALVE 2.5cm,440,0,57.17,0,0,0,0,188.45,1.5,251.548,188.45,0,188.45,2.82678,185.63
33,Chhattisgarh,,UPF00NRV0000032,UPVC NON RETURNABLE VALVE VALVE 3.2cm,845,0,57.17,0,0,0,0,361.91,1.5,483.0865,361.91,0,361.91,5.4287025,356.48
33,Chhattisgarh,,UPF00NRV0000040,UPVC NON RETURNABLE VALVE VALVE 4cm,"1,311.00",0,57.17,0,0,0,0,561.5,1.5,749.4987,561.5,0,561.5,8.4225195,553.08
33,Chhattisgarh,,UPF00NRV0000050,UPVC NON RETURNABLE VALVE VALVE 5cm,"2,982.00",0,57.17,0,0,0,0,"1,277.19",1.5,1704.8094,"1,277.19",0,"1,277.19",19.157859,"1,258.03"
33,Chhattisgarh,,UPF00PC00000015,"UPVC PLASTIC CLAMP CLAMP 1.5cm(0.5"")",6,0,57.17,0,0,0,0,2.57,1.5,3.4302,2.57,0,2.57,0.038547,2.53
33,Chhattisgarh,,UPF00PC00000020,"UPVC PLASTIC CLAMP CLAMP 2cm(0.75"")",6,0,57.17,0,0,0,0,2.57,1.5,3.4302,2.57,0,2.57,0.038547,2.53
33,Chhattisgarh,,UPF00PC00000025,"UPVC PLASTIC CLAMP 2.5cm(1"")",8,0,57.17,0,0,0,0,3.43,1.5,4.5736,3.43,0,3.43,0.051396,3.38
33,Chhattisgarh,,UPF00PC00000032,"UPVC PLASTIC CLAMP CLAMP 3.2cm(1.25"")",12,0,57.17,0,0,0,0,5.14,1.5,6.8604,5.14,0,5.14,0.077094,5.06
33,Chhattisgarh,,UPF00PC00000040,"UPVC PLASTIC CLAMP CLAMP 4cm(1.5"")",18,0,57.17,0,0,0,0,7.71,1.5,10.2906,7.71,0,7.71,0.115641,7.59
33,Chhattisgarh,,UPF00PC00000050,"UPVC PLASTIC CLAMP CLAMP 5cm(2"")",22,0,57.17,0,0,0,0,9.42,1.5,12.5774,9.42,0,9.42,0.141339,9.28
33,Chhattisgarh,,UPF00PCMC000015,UPVC POWDER COATED METAL CLAMP 1.5cm(0.5,12,0,57.17,0,0,0,0,5.14,1.5,6.8604,5.14,0,5.14,0.077094,5.06
33,Chhattisgarh,,UPF00PCMC000020,"UPVC POWDER COATED METAL CLAMP 2cm(0.75""",13,0,57.17,0,0,0,0,5.57,1.5,7.4321,5.57,0,5.57,0.0835185,5.48
33,Chhattisgarh,,UPF00PCMC000025,"UPVC POWDER COATED METAL CLAMP 2.5cm(1"")",13,0,57.17,0,0,0,0,5.57,1.5,7.4321,5.57,0,5.57,0.0835185,5.48
33,Chhattisgarh,,UPF00PCMC000032,UPVC P COATED METAL CLAMP 3.2cm(1.25,16,0,57.17,0,0,0,0,6.85,1.5,9.1472,6.85,0,6.85,0.102792,6.75
33,Chhattisgarh,,UPF00PCMC000040,"UPVC POWDER COATED METAL CLAMP 4cm(1.5"")",17,0,57.17,0,0,0,0,7.28,1.5,9.7189,7.28,0,7.28,0.1092165,7.17
33,Chhattisgarh,,UPF00PCMC000050,"UPVC POWDER COATED METAL CLAMP 5cm(2"")",20,0,57.17,0,0,0,0,8.57,1.5,11.434,8.57,0,8.57,0.12849,8.44
33,Chhattisgarh,,UPF01NC00000015,"UPVC NAIL CLAMP 1.5cm(0.5"")",10,0,57.17,0,0,0,0,4.28,1.5,5.717,4.28,0,4.28,0.064245,4.22
33,Chhattisgarh,,UPF01NC00000020,"UPVC NAIL CLAMP 2cm(0.75"")",12,0,57.17,0,0,0,0,5.14,1.5,6.8604,5.14,0,5.14,0.077094,5.06
33,Chhattisgarh,,UPF01NC00000025,"IH-UPVC NAIL CLAMP 2.5cm(1"")",14,0,57.17,0,0,0,0,6,1.5,8.0038,6,0,6,0.089943,5.91
33,Chhattisgarh,,UPF01NC00000032,"UPVC NAIL CLAMP 3.2cm(1.25"")",16,0,57.17,0,0,0,0,6.85,1.5,9.1472,6.85,0,6.85,0.102792,6.75
33,Chhattisgarh,,UPF01NC00000040,"UPVC NAIL CLAMP 4cm(1.5"")",18,0,57.17,0,0,0,0,7.71,1.5,10.2906,7.71,0,7.71,0.115641,7.59
33,Chhattisgarh,,UPF01NC00000050,"IH-UPVC NAIL CLAMP 5cm(2"")",20,0,57.17,0,0,0,0,8.57,1.5,11.434,8.57,0,8.57,0.12849,8.44
33,Chhattisgarh,,UPF01PCMC000015,IH-UPVC POWDER COATED METAL CLAMP 1.5cm,12,0,57.17,0,0,0,0,5.14,1.5,6.8604,5.14,0,5.14,0.077094,5.06
33,Chhattisgarh,,UPF01PCMC000020,IH-UPVC POWDER COATED METAL CLAMP 2cm(,13,0,57.17,0,0,0,0,5.57,1.5,7.4321,5.57,0,5.57,0.0835185,5.48
33,Chhattisgarh,,UPF01PCMC000025,"IH-UPVC POWDER COATED METAL CLAMP2.5cm1""",13,0,57.17,0,0,0,0,5.57,1.5,7.4321,5.57,0,5.57,0.0835185,5.48
33,Chhattisgarh,,UPF01PCMC000032,IH-UPVC POWDER COATED METAL CLAMP3.2cm1,16,0,57.17,0,0,0,0,6.85,1.5,9.1472,6.85,0,6.85,0.102792,6.75
33,Chhattisgarh,,UPF01PCMC000040,IH-UPVC POWDER COATED METAL CLAMP 4cm1,17,0,57.17,0,0,0,0,7.28,1.5,9.7189,7.28,0,7.28,0.1092165,7.17
33,Chhattisgarh,,UPF01PCMC000050,"IH-UPVC POWDER COATED METAL CLAMP 5cm(2""",20,0,57.17,0,0,0,0,8.57,1.5,11.434,8.57,0,8.57,0.12849,8.44
33,Chhattisgarh,,UPF40CU00000015,"UPVC COUPLER SCH 40 1.5CM(0.5"")",9,0,57.17,0,0,0,0,3.85,1.5,5.1453,3.85,0,3.85,0.0578205,3.8
33,Chhattisgarh,,UPF40CU00000020,"UPVC COUPLER SCH 40 2CM(0.75"")",14,0,57.17,0,0,0,0,6,1.5,8.0038,6,0,6,0.089943,5.91
33,Chhattisgarh,,UPF40CU00000025,"UPVC COUPLER SCH 40 2.5CM(1"")",21,0,57.17,0,0,0,0,8.99,1.5,12.0057,8.99,0,8.99,0.1349145,8.86
33,Chhattisgarh,,UPF40CU00000032,"UPVC COUPLER SCH 40 3.2CM(1.25"")",28,0,57.17,0,0,0,0,11.99,1.5,16.0076,11.99,0,11.99,0.179886,11.81
33,Chhattisgarh,,UPF40CU00000040,"UPVC COUPLER SCH 40 4CM(1.5"")",38,0,57.17,0,0,0,0,16.28,1.5,21.7246,16.28,0,16.28,0.244131,16.03
33,Chhattisgarh,,UPF40CU00000050,"UPVC COUPLER SCH 40 5CM(2"")",60,0,57.17,0,0,0,0,25.7,1.5,34.302,25.7,0,25.7,0.38547,25.31
33,Chhattisgarh,,UPF40CU00000065,"UPVC COUPLER SCH 40 6.5CM(2.5"")",124,0,57.17,0,0,0,0,53.11,1.5,70.8908,53.11,0,53.11,0.796638,52.31
33,Chhattisgarh,,UPF40CU00000080,"UPVC COUPLER SCH 40 8CM(3"")",172,0,57.17,0,0,0,0,73.67,1.5,98.3324,73.67,0,73.67,1.105014,72.56
33,Chhattisgarh,,UPF40EC00000025,"UPVC END CAP SCH 40 2.5CM(1"")",19,0,57.17,0,0,0,0,8.14,1.5,10.8623,8.14,0,8.14,0.1220655,8.02
33,Chhattisgarh,,UPF40EL45000025,"UPVC ELBOW 45' SCH 40 2.5CM(1"")",28,0,57.17,0,0,0,0,11.99,1.5,16.0076,11.99,0,11.99,0.179886,11.81
33,Chhattisgarh,,UPF40EL45000032,"UPVC ELBOW 45' SCH 40 3.2CM(1.25"")",44,0,57.17,0,0,0,0,18.85,1.5,25.1548,18.85,0,18.85,0.282678,18.56
33,Chhattisgarh,,UPF40EL45000040,"UPVC ELBOW 45' SCH 40 4CM(1.5"")",57,0,57.17,0,0,0,0,24.41,1.5,32.5869,24.41,0,24.41,0.3661965,24.05
33,Chhattisgarh,,UPF40EL90000065,"UPVC ELBOW 90 SCH 40 6.5CM(2.5"")",210,0,57.17,0,0,0,0,89.94,1.5,120.057,89.94,0,89.94,1.349145,88.59
33,Chhattisgarh,,UPF40EL90000100,"UPVC ELBOW 90 SCH 40 10CM(4"")",514,0,57.17,0,0,0,0,220.15,1.5,293.8538,220.15,0,220.15,3.302193,216.84
33,Chhattisgarh,,UPF40FAPT000015,"UPVC FAPT SCH 40 1.5CM(.5"")",10,0,57.17,0,0,0,0,4.28,1.5,5.717,4.28,0,4.28,0.064245,4.22
33,Chhattisgarh,,UPF40FAPT000025,"UPVC FAPT SCH 40 2.5CM(1"")",24,0,57.17,0,0,0,0,10.28,1.5,13.7208,10.28,0,10.28,0.154188,10.13
33,Chhattisgarh,,UPF40RT00323220,UPVC RED. TEE SCH 40 3.2X3.2X2CM,66,0,57.17,0,0,0,0,28.27,1.5,37.7322,28.27,0,28.27,0.424017,27.84
33,Chhattisgarh,,UPF40RT00323225,UPVC RED. TEE SCH 40 3.2X3.2X2.5CM,80,0,57.17,0,0,0,0,34.26,1.5,45.736,34.26,0,34.26,0.51396,33.75
33,Chhattisgarh,,UPF40RT00404020,UPVC RED. TEE SCH 40 4X4X2.0CM,94,0,57.17,0,0,0,0,40.26,1.5,53.7398,40.26,0,40.26,0.603903,39.66
33,Chhattisgarh,,UPF40RT00404025,UPVC RED. TEE SCH 40 4X4X2.5CM,100,0,57.17,0,0,0,0,42.83,1.5,57.17,42.83,0,42.83,0.64245,42.19
33,Chhattisgarh,,UPF40RT00808050,"UPVC RED. TEE SCH 40 8X8X5CM(3""X3""X2"")",335,0,57.17,0,0,0,0,143.48,1.5,191.5195,143.48,0,143.48,2.1522075,141.33
33,Chhattisgarh,,UPF40T000000100,"UPVC TEE SCH 40 10CM(4"")",708,0,57.17,0,0,0,0,303.24,1.5,404.7636,303.24,0,303.24,4.548546,298.69
33,Chhattisgarh,,UPF80BEL9001515,UPVC BRASS ELBOW 90 SCH 80 1.5x1.5cm,118,0,56.12,0,0,0,0,51.78,1.5,66.2216,51.78,0,51.78,0.776676,51
33,Chhattisgarh,,UPF80BT00151515,UPVC BRASS TEE SCH 80 1.5x1.5x1.5cm,135,0,56.12,0,0,0,0,59.24,1.5,75.762,59.24,0,59.24,0.88857,58.35
33,Chhattisgarh,,UPF80BT00202020,UPVC BRASS TEE SCH 80 2x2x2cm,199,0,56.12,0,0,0,0,87.32,1.5,111.6788,87.32,0,87.32,1.309818,86.01
33,Chhattisgarh,,UPF80BT00252525,UPVC BRASS TEE SCH 80 2.5x2.5x2.5cm,380,0,56.12,0,0,0,0,166.74,1.5,213.256,166.74,0,166.74,2.50116,164.24
33,Chhattisgarh,,UPF80CT00000015,"UPVC CROSS TEE SCH 80 1.5cm(0.5"") ",52,0,57.17,0,0,0,0,22.27,1.5,29.7284,22.27,0,22.27,0.334074,21.94
33,Chhattisgarh,,UPF80CT00000020,"UPVC CROSS TEE SCH 80 2cm(0.75"") ",80,0,57.17,0,0,0,0,34.26,1.5,45.736,34.26,0,34.26,0.51396,33.75
33,Chhattisgarh,,UPF80CT00000025,"UPVC CROSS TEE SCH 80 2.5cm(1"")",134,0,57.17,0,0,0,0,57.39,1.5,76.6078,57.39,0,57.39,0.860883,56.53
33,Chhattisgarh,,UPF80CU00000015,"UPVC COUPLER SCH 80 1.5cm(0.5"")",14,0,57.17,0,0,0,0,6,1.5,8.0038,6,0,6,0.089943,5.91
33,Chhattisgarh,,UPF80CU00000020,"UPVC COUPLER SCH 80 2cm(0.75"")",17,0,57.17,0,0,0,0,7.28,1.5,9.7189,7.28,0,7.28,0.1092165,7.17
33,Chhattisgarh,,UPF80CU00000025,"UPVC COUPLER SCH 80 2.5cm(1"")",26,0,57.17,0,0,0,0,11.14,1.5,14.8642,11.14,0,11.14,0.167037,10.97
33,Chhattisgarh,,UPF80CU00000032,"UPVC COUPLER SCH 80 3.2cm(1.25"")",38,0,57.17,0,0,0,0,16.28,1.5,21.7246,16.28,0,16.28,0.244131,16.03
33,Chhattisgarh,,UPF80CU00000040,"UPVC COUPLER SCH 80 4cm(1.5"")",52,0,57.17,0,0,0,0,22.27,1.5,29.7284,22.27,0,22.27,0.334074,21.94
33,Chhattisgarh,,UPF80CU00000050,"UPVC COUPLER SCH 80 5cm(2"")",71,0,57.17,0,0,0,0,30.41,1.5,40.5907,30.41,0,30.41,0.4561395,29.95
33,Chhattisgarh,,UPF80CU00000065,"UPVC COUPLER SCH 80 6.5CM(2.5"")",162,0,57.17,0,0,0,0,69.38,1.5,92.6154,69.38,0,69.38,1.040769,68.34
33,Chhattisgarh,,UPF80CU00000080,"UPVC COUPLER SCH 80 8CM(3"")",221,0,57.17,0,0,0,0,94.65,1.5,126.3457,94.65,0,94.65,1.4198145,93.23
33,Chhattisgarh,,UPF80CU00000100,"UPVC COUPLER SCH 80 10CM(4"")",355,0,57.17,0,0,0,0,152.05,1.5,202.9535,152.05,0,152.05,2.2806975,149.77
33,Chhattisgarh,,UPF80CU00000150,"UPVC COUPLER SCH 80 15CM(6"")",812,0,57.17,0,0,0,0,347.78,1.5,464.2204,347.78,0,347.78,5.216694,342.56
33,Chhattisgarh,,UPF80EC00000015,"UPVC END CAP SCH 80 1.5cm(0.5"")",9,0,57.17,0,0,0,0,3.85,1.5,5.1453,3.85,0,3.85,0.0578205,3.8
33,Chhattisgarh,,UPF80EC00000020,"UPVC END CAP SCH 80 2cm(0.75"")",13,0,57.17,0,0,0,0,5.57,1.5,7.4321,5.57,0,5.57,0.0835185,5.48
33,Chhattisgarh,,UPF80EC00000025,"UPVC END CAP SCH 80 2.5cm(1"")",19,0,57.17,0,0,0,0,8.14,1.5,10.8623,8.14,0,8.14,0.1220655,8.02
33,Chhattisgarh,,UPF80EC00000032,"UPVC END CAP SCH 80 3.2cm(1.25"")",33,0,57.17,0,0,0,0,14.13,1.5,18.8661,14.13,0,14.13,0.2120085,13.92
33,Chhattisgarh,,UPF80EC00000040,"UPVC END CAP SCH 80 4cm(1.5"")",41,0,57.17,0,0,0,0,17.56,1.5,23.4397,17.56,0,17.56,0.2634045,17.3
33,Chhattisgarh,,UPF80EC00000050,"UPVC END CAP SCH 80 5cm(2"")",62,0,57.17,0,0,0,0,26.55,1.5,35.4454,26.55,0,26.55,0.398319,26.16
33,Chhattisgarh,,UPF80EL45000015,"UPVC ELBOW 45' SCH 80 1.5cm(0.5"")",17,0,57.17,0,0,0,0,7.28,1.5,9.7189,7.28,0,7.28,0.1092165,7.17
33,Chhattisgarh,,UPF80EL45000020,"UPVC ELBOW 45' SCH 80 2cm(0.75"")",25,0,57.17,0,0,0,0,10.71,1.5,14.2925,10.71,0,10.71,0.1606125,10.55
33,Chhattisgarh,,UPF80EL45000025,"UPVC ELBOW 45' SCH 80 2.5cm(1"")",36,0,57.17,0,0,0,0,15.42,1.5,20.5812,15.42,0,15.42,0.231282,15.19
33,Chhattisgarh,,UPF80EL45000032,"UPVC ELBOW 45' SCH 80 3.2cm(1.25"") ",55,0,57.17,0,0,0,0,23.56,1.5,31.4435,23.56,0,23.56,0.3533475,23.2
33,Chhattisgarh,,UPF80EL45000040,"UPVC ELBOW 45' SCH 80 4cm(1.5"") ",74,0,57.17,0,0,0,0,31.69,1.5,42.3058,31.69,0,31.69,0.475413,31.22
33,Chhattisgarh,,UPF80EL45000050,"UPVC ELBOW 45' SCH 80 5cm(2"")",109,0,57.17,0,0,0,0,46.68,1.5,62.3153,46.68,0,46.68,0.7002705,45.98
33,Chhattisgarh,,UPF80EL45000100,"UPVC ELBOW 45' SCH 80 10CM(4"")",683,0,57.17,0,0,0,0,292.53,1.5,390.4711,292.53,0,292.53,4.3879335,288.14
33,Chhattisgarh,,UPF80EL90000015,"UPVC ELBOW 90 SCH 80 1.5cm(0.5"")",16,0,57.17,0,0,0,0,6.85,1.5,9.1472,6.85,0,6.85,0.102792,6.75
33,Chhattisgarh,,UPF80EL90000020,"UPVC ELBOW 90 SCH 80 2cm(0.75"")",24,0,57.17,0,0,0,0,10.28,1.5,13.7208,10.28,0,10.28,0.154188,10.13
33,Chhattisgarh,,UPF80EL90000025,"UPVC ELBOW 90 SCH 80 2.5cm(1"")",37,0,57.17,0,0,0,0,15.85,1.5,21.1529,15.85,0,15.85,0.2377065,15.61
33,Chhattisgarh,,UPF80EL90000032,"UPVC ELBOW 90 SCH 80 3.2cm(1.25"")",56,0,57.17,0,0,0,0,23.98,1.5,32.0152,23.98,0,23.98,0.359772,23.63
33,Chhattisgarh,,UPF80EL90000040,"UPVC ELBOW 90 SCH 80 4cm(1.5"")",72,0,57.17,0,0,0,0,30.84,1.5,41.1624,30.84,0,30.84,0.462564,30.38
33,Chhattisgarh,,UPF80EL90000050,"UPVC ELBOW 90 SCH 80 5cm(2"")",107,0,57.17,0,0,0,0,45.83,1.5,61.1719,45.83,0,45.83,0.6874215,45.14
33,Chhattisgarh,,UPF80FABT000015,"UPVC FABT SCH 80 1.5cm(0.5"")",116,0,56.12,0,0,0,0,50.9,1.5,65.0992,50.9,0,50.9,0.763512,50.14
33,Chhattisgarh,,UPF80FABT000020,"UPVC FABT SCH 80 2cm(0.75"") ",185,0,56.12,0,0,0,0,81.18,1.5,103.822,81.18,0,81.18,1.21767,79.96
33,Chhattisgarh,,UPF80FABT000025,"UPVC FABT SCH 80 2.5cm(1"")",239,0,56.12,0,0,0,0,104.87,1.5,134.1268,104.87,0,104.87,1.573098,103.3
33,Chhattisgarh,,UPF80FABT000030,"UPVC FABT SCH 80 3cm(0.75"")",185,0,56.12,0,0,0,0,81.18,1.5,103.822,81.18,0,81.18,1.21767,79.96
33,Chhattisgarh,,UPF80FABT000032,"UPVC FABT SCH 80 3.2cm(1.25"")",398,0,56.12,0,0,0,0,174.64,1.5,223.3576,174.64,0,174.64,2.619636,172.02
33,Chhattisgarh,,UPF80FABT000040,"UPVC FABT SCH 80 4cm(1.5"") ",550,0,56.12,0,0,0,0,241.34,1.5,308.66,241.34,0,241.34,3.6201,237.72
33,Chhattisgarh,,UPF80FAPT000015,"UPVC FAPT SCH 80 1.5cm(0.5"")",13,0,57.17,0,0,0,0,5.57,1.5,7.4321,5.57,0,5.57,0.0835185,5.48
33,Chhattisgarh,,UPF80FAPT000020,"UPVC FAPT SCH 80 2cm(0.75"")",20,0,57.17,0,0,0,0,8.57,1.5,11.434,8.57,0,8.57,0.12849,8.44
33,Chhattisgarh,,UPF80FAPT000025,"UPVC FAPT SCH 80 2.5cm(1"")",26,0,57.17,0,0,0,0,11.14,1.5,14.8642,11.14,0,11.14,0.167037,10.97
33,Chhattisgarh,,UPF80FAPT000032,"UPVC FAPT SCH 80 3.2cm(1.25"")",42,0,57.17,0,0,0,0,17.99,1.5,24.0114,17.99,0,17.99,0.269829,17.72
33,Chhattisgarh,,UPF80FAPT000040,"UPVC FAPT SCH 80 4cm(1.5"")",51,0,57.17,0,0,0,0,21.84,1.5,29.1567,21.84,0,21.84,0.3276495,21.52
33,Chhattisgarh,,UPF80FLECL00025,UPVC FLANGE W END CAP CLOSED SCH 80 2.5C,136,0,57.17,0,0,0,0,58.25,1.5,77.7512,58.25,0,58.25,0.873732,57.38
33,Chhattisgarh,,UPF80FLECL00040,UPVC FLANGE W/ END CAP CLOSED SCH 80 4cm,216,0,57.17,0,0,0,0,92.51,1.5,123.4872,92.51,0,92.51,1.387692,91.13
33,Chhattisgarh,,UPF80FLECL00050,UPVC FLANGE W/ END CAP CLOSED SCH 80 5cm,287,0,57.17,0,0,0,0,122.92,1.5,164.0779,122.92,0,122.92,1.8438315,121.08
33,Chhattisgarh,,UPF80FLECL00065,UPVC FLANGE W END CAP CLOSED SCH 80 6.5C,374,0,57.17,0,0,0,0,160.18,1.5,213.8158,160.18,0,160.18,2.402763,157.78
33,Chhattisgarh,,UPF80FLECL00080,UPVC FLANGE W/ END CAP CLOSED SCH 80 8CM,449,0,57.17,0,0,0,0,192.31,1.5,256.6933,192.31,0,192.31,2.8846005,189.42
33,Chhattisgarh,,UPF80FLECL00100,UPVC FLANGE W END CAP CLOSED SCH 80 10CM,725,0,57.17,0,0,0,0,310.52,1.5,414.4825,310.52,0,310.52,4.6577625,305.86
33,Chhattisgarh,,UPF80FLEOP00025,UPVC FLANGE W/ END CAP OPEN SCH 80 2.5CM,144,0,57.17,0,0,0,0,61.68,1.5,82.3248,61.68,0,61.68,0.925128,60.75
33,Chhattisgarh,,UPF80FLEOP00040,UPVC FLANGE W/ END CAP OPEN SCH 80 4cm,313,0,57.17,0,0,0,0,134.06,1.5,178.9421,134.06,0,134.06,2.0108685,132.05
33,Chhattisgarh,,UPF80FLEOP00050,UPVC FLANGE W/ END CAP OPEN SCH 80 5c,471,0,57.17,0,0,0,0,201.73,1.5,269.2707,201.73,0,201.73,3.0259395,198.7
33,Chhattisgarh,,UPF80FLEOP00065,UPVC FLANGE W/ END CAP OPEN SCH 80 6.5CM,396,0,57.17,0,0,0,0,169.61,1.5,226.3932,169.61,0,169.61,2.544102,167.06
33,Chhattisgarh,,UPF80FLEOP00080,UPVC FLANGE W/ END CAP OPEN SCH 80 8CM,475,0,57.17,0,0,0,0,203.44,1.5,271.5575,203.44,0,203.44,3.0516375,200.39
33,Chhattisgarh,,UPF80MABT000015,"UPVC MABT SCH 80 1.5cm(0.5"")",169,0,56.12,0,0,0,0,74.16,1.5,94.8428,74.16,0,74.16,1.112358,73.04
33,Chhattisgarh,,UPF80MABT000020,"UPVC MABT SCH 80 2cm(0.75"")",267,0,56.12,0,0,0,0,117.16,1.5,149.8404,117.16,0,117.16,1.757394,115.4
